model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, helper))
        steps.extend(hanoi(height - 1, helper, end))

    return steps


""""""
Towers of Hanoi...",0,0,0.2568,0,1,0,0,1,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def kth(arr, k):
    pivot = arr[0]
    below = [x for x in arr if x < pivot]
    above = [x for x in arr if x > pivot]

    num_less = len(below)
    num_lessoreq = len(arr) - len(above)

    if k < num_less:
        return kth(below, k)
    elif k >= num_lessoreq:
        return kth(above, k)
    else:
 ...",1,1,0.2006,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1"")
    node5 = Node(""5"")
    node4 = Node(""4"", None, [node5])
    node3 = Node(""3"", None, [node4])
    node2 = Node(""2"", None, [node1, node3, node4])
    node...",1,1,0.2773,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1"")
    node5 = Node(""5"")
    node4 = Node(""4"", None, [node5])
    node3 = Node(""3"", None, [node4])
    node2 = Node(""2"", None, [node1, node3, node4])
    node0 ...",1,1,0.2701,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare is None or hare.successor is None:
            return False

        tortoise = tortoise.successor
        hare = hare.successor.successor

        if hare is tortoise:
            return True


""""""
def detect_cycle(node)...",1,1,0.191,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def lis(arr):
    ends = {}
    longest = 0

    for i, val in enumerate(arr):

        prefix_lengths = [j for j in range(1, longest + 1) if arr[ends[j]] < val]

        length = max(prefix_lengths) if prefix_lengths else 0

        if length == longest or val < arr[ends[length + 1]]:
            ends[len...",0,0,0.2206,0,1,0,0,1,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def sqrt(x, epsilon):
    approx = x / 2
    while abs(x - approx) > epsilon:
        approx = 0.5 * (approx + x / approx)
    return approx

""""""
Square Root

Newton-Raphson method implementation.


Input:
    x: A float
    epsilon: A float

Precondition:
    x >= 1 and epsilon > 0

Output:
    A...",1,1,0.1988,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo < hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mid]:
            hi = mid

        else:
            lo = mid + 1

    return -1...",1,1,0.2541,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def mergesort(arr):
    def merge(left, right):
        result = []
        i = 0
        j = 0
        while i < len(left) and j < len(right):
            if left[i] <= right[j]:
                result.append(left[i])
                i += 1
            else:
                result.append(right[j])
       ...",1,1,0.3855,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x > pivot])
    return lesser + [pivot] + greater

""""""
QuickSort


Input:
    arr: A list of ints

Output:
    The elements ...","0

The function `quicksort` contains an error. Specifically, the",0,0.3635,0,1,0,0,1,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def next_palindrome(digit_list):
    high_mid = len(digit_list) // 2
    low_mid = (len(digit_list) - 1) // 2
    while high_mid < len(digit_list) and low_mid >= 0:
        if digit_list[high_mid] == 9:
            digit_list[high_mid] = 0
            digit_list[low_mid] = 0
            high_mid += 1
          ...",1,1,0.2038,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .shortest_paths import shortest_paths


""""""
Test shortest paths
""""""
def main():
    # Case 1: Graph with multiple paths
    # Output: {'A': 0, 'C': 3, 'B': 1, 'E': 5, 'D': 10, 'F': 4}
    graph = {
        ('A', 'B'): 3,
        ('A', 'C'): 3,
        ('A', 'F'): 5,
        ('C', 'B'): -2,
        ('...",0,0,0.3245,1,0,0,0,0,1,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def bitcount(n):
    count = 0
    while n:
        n &= n - 1
        count += 1
    return count
",1,1,0.1593,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def max_sublist_sum(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max_ending_here + x
        max_so_far = max(max_so_far, max_ending_here)

    return max_so_far


""""""
Max Sublist Sum
max-sublist-sum

Efficient equivalent to max(sum(arr[i:j]) for 0 <= i ...",1,1,0.207,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[i] < perm[j]:
                    next_perm = list(perm)
                    next_perm[i], next_perm[j] = perm[j], perm[i]
         ...",0,0,0.2203,1,0,0,0,0,1,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def flatten(arr):
    for x in arr:
        if isinstance(x, list):
            for y in flatten(x):
                yield y
        else:
            yield x

",1,1,0.1549,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
        self.predecessors = predecessors
        self.incoming_nodes = incoming_n...",1,1,0.1786,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .node import Node
from .topological_ordering import topological_ordering


""""""
Driver to test topological ordering
""""""
def main():
    # Case 1: Wikipedia graph
    # Output: 5 7 3 11 8 10 2 9
    
    five = Node(5)
    seven = Node(7)
    three = Node(3)
    eleven = Node(11)
    eight = Node(8)
...",1,1,0.4552,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[j] < perm[i]:
                    next_perm = list(perm)
                    next_perm[i], next_perm[j] = perm[j], perm[i]
         ...",0,0,0.2167,0,1,0,0,1,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    return depth == 0

""""""
def is_valid_parenthesization(parens):
    depth = 0
    ...",1,1,0.3745,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def shunting_yard(tokens):
    precedence = {
        '+': 1,
        '-': 1,
        '*': 2,
        '/': 2
    }

    rpntokens = []
    opstack = []
    for token in tokens:
        if isinstance(token, int):
            rpntokens.append(token)
        else:
            while opstack and precedence[t...",1,1,0.2654,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def longest_common_subsequence(a, b):
    if not a or not b:
        return ''

    elif a[0] == b[0]:
        return a[0] + longest_common_subsequence(a[1:], b[1:])

    else:
        return max(
            longest_common_subsequence(a, b[1:]),
            longest_common_subsequence(a[1:], b),
          ...",1,1,0.1568,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .node import Node
from .reverse_linked_list import reverse_linked_list


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input
    # Expected Output: 1 2 3 4 5
    node1 = Node(1)
    node2 = Node(2, node1)
    node3 = Node(3, node2)
    node4 = Node(4, node3)
    nod...",1,1,0.2604,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while queue:
        node = queue.popleft()

        if node is goalnode:
            return True
        else:...",1,1,0.3109,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo <= hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mid]:
            hi = mid

        else:
            lo = mid + 1

    return -1...",1,1,0.2071,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x >= pivot])
    return lesser + [pivot] + greater

""""""
def quicksort(arr):
    if not arr:
        return []

    pivot = ar...",1,1,0.1966,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .minimum_spanning_tree import minimum_spanning_tree


""""""
Driver to test minimum spanning tree
""""""
def main():
    # Case 1: Simple tree input.
    # Output: (1, 2) (3, 4) (1, 4)
    result = minimum_spanning_tree({
        (1, 2): 10,
        (2, 3): 15,
        (3, 4): 10,
        (1, 4): 10})
    ...",0,0,0.2917,1,0,0,0,0,1,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def levenshtein(source, target):
    if source == '' or target == '':
        return len(source) or len(target)

    elif source[0] == target[0]:
        return levenshtein(source[1:], target[1:])

    else:
        return 1 + min(
            levenshtein(source,     target[1:]),
            levenshtein(sou...","0

The function `levenshtein` is intended to calculate the Le",0,0.3397,1,0,0,0,0,1,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def wrap(text, cols):
    lines = []
    while len(text) > cols:
        end = text.rfind(' ', 0, cols + 1)
        if end == -1:
            end = cols
        line, text = text[:end], text[end:]
        lines.append(line)

    return lines

""""""
Wrap Text

Given a long string and a column width, break th...",1,1,0.2257,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while True:
        node = queue.popleft()

        if node is goalnode:
            return True
        else:
...",1,1,0.1989,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def kheapsort(arr, k):
    import heapq

    heap = arr[:k]
    heapq.heapify(heap)

    for x in arr:
        yield heapq.heappushpop(heap, x)

    while heap:
        yield heapq.heappop(heap)


""""""
K-Heapsort
k-heapsort

Sorts an almost-sorted array, wherein every element is no more than k units fro...",1,1,0.2666,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .node import Node
from .breadth_first_search import breadth_first_search


""""""
Driver to test breadth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")
    station2 = Node(""Waterloo"", None, [station1])
    station3 = Node(""T...",1,1,0.374,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, end))
        steps.extend(hanoi(height - 1, helper, end))

    return steps
",0,0,0.1632,1,0,0,0,0,1,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
        self.predecessors = predecessors
        self.incoming_nodes = incoming_n...",1,1,0.1775,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")
    station2 = Node(""Waterloo"", None, [station1])
    station3 = Node(""Trafalg...",1,1,0.3379,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def minimum_spanning_tree(weight_by_edge):
    group_by_node = {}
    mst_edges = set()

    for edge in sorted(weight_by_edge, key=weight_by_edge.__getitem__):
        u, v = edge
        if group_by_node.setdefault(u, {u}) != group_by_node.setdefault(v, {v}):
            mst_edges.add(edge)
            grou...",1,1,0.1849,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

    while len(unvisited_nodes) > 0:
        distance, node = heappop(unvisited_nodes)...",1,1,0.3064,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def find_in_sorted(arr, x):
    def binsearch(start, end):
        if start == end:
            return -1
        mid = start + (end - start) // 2
        if x < arr[mid]:
            return binsearch(start, mid)
        elif x > arr[mid]:
            return binsearch(mid + 1, end)
        else:
           ...",1,1,0.1662,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    return True


""""""
Nested Parens
Input:
    parens: A string of parentheses

P...",1,1,0.197,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
# Python 3
def possible_change(coins, total):
    if total == 0:
        return 1
    if total < 0:
        return 0

    first, *rest = coins
    return possible_change(coins, total - first) + possible_change(rest, total)



""""""
Making Change
change


Input:
    coins: A list of positive ints represe...",1,1,0.268,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare.successor is None:
            return False

        tortoise = tortoise.successor
        hare = hare.successor.successor

        if hare is tortoise:
            return True



""""""
Linked List Cycle Detection
tortois...",1,1,0.1743,0,0,0,1,0,0,0,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T9,"You are an expert Python programmer. Inspect the function below and determine if it behaves correctly or contains an error. Answer with 1 for correct, 0 for error.


Input (Code):

def subsequences(a, b, k):
    if k == 0:
        return [[]]

    ret = []
    for i in range(a, b + 1 - k):
        ret.extend(
            [i] + rest for rest in subsequences(i + 1, b, k - 1)
        )

    return ret

",1,1,0.1695,1,1,1,0,0,0,1,0.5,0.5,0.8,0.6154,50,9.976410439403976e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):

def max_sublist_sum(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max(0, max_ending_here + x)
        max_so_far = max(max_so_far, max_ending_here)

    return max_so_far

""""""
def max_sublist_sum(arr):
    max_ending_here = 0
    max_s...",1,1,0.4972,1,1,1,0,0,0,1,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

    while len(unvisited_nodes) > 0:
        distance, node = hea...",1,1,0.2893,1,1,1,0,0,0,1,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
def topological_ordering(nodes):
    ordered_nodes = [node for node in nodes if not node.incoming_nodes]

    for node in ordered_nodes:
        for nextnode in node.outgoing_nodes:
            if set(ordered_nodes).issuperset(nextnode.outgoing_nodes) and nextnode not in ordered_nodes:
     ...",1,1,0.1939,0,0,0,1,0,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")
    station2 = Node(""Waterloo"", None, [station1])
    st...",1,1,0.3348,0,0,0,1,0,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):

import string
def to_base(num, b):
    result = ''
    alphabet = string.digits + string.ascii_uppercase
    while num > 0:
        i = num % b
        num = num // b
        result = result + alphabet[i]
    return result



""""""
Integer Base Conversion
base-conversion


Input:...",1,1,0.2054,0,0,0,1,0,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):

def kth(arr, k):
    pivot = arr[0]
    below = [x for x in arr if x < pivot]
    above = [x for x in arr if x > pivot]

    num_less = len(below)
    num_lessoreq = len(arr) - len(above)

    if k < num_less:
        return kth(below, k)
    elif k >= num_lessoreq:
        return kth...",1,1,0.1737,1,1,1,0,0,0,1,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
from .node import Node
from .detect_cycle import detect_cycle


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input with no cycle
    # Expected Output: Cycle not detected!
    node1 = Node(1)
    node2 = Node(2, node1)
    node3 = Node(3, node2)
   ...",0,0,0.3233,0,1,0,0,1,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):

def shortest_paths(source, weight_by_edge):
    weight_by_node = {
        v: float('inf') for u, v in weight_by_edge
    }
    weight_by_node[source] = 0

    for i in range(len(weight_by_node) - 1):
        for (u, v), weight in weight_by_edge.items():
            weight_by_edge[u, v] ...",1,1,0.2722,0,0,0,1,0,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, helper))
        steps.extend(hanoi(height - 1, helper, end))

    return steps

...",0,0,0.2604,0,1,0,0,1,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
qwen2.5-coder:3b,bug_detection,T=T0,"You are a software engineer specializing in bug detection. Analyze the given Python function and determine whether it contains a bug. Reply with 0 if it is buggy, or 1 if it is correct.


Input (Code):
def kth(arr, k):
    pivot = arr[0]
    below = [x for x in arr if x < pivot]
    above = [x for x in arr if x > pivot]

    num_less = len(below)
    num_lessoreq = len(arr) - len(above)

    if k < num_less:
        return kth(below, k)
    elif k >= num_lessoreq:
        return kth(a...",1,1,0.2079,0,0,0,1,0,0,0,0.56,0.5429,0.76,0.6333,50,9.869663855239132e-05
